,company,sector,inventory,cogs,sales,date,avg_inventory,company_name
615,KO,Consumer Staples,2902000000,17889000000,45998000000,2015-12-31,2906000000.0,Coca-Cola Company (The)
616,KO,Consumer Staples,3052000000,4103000000,10711000000,2016-04-01,2977000000.0,Coca-Cola Company (The)
617,KO,Consumer Staples,3005000000,8851000000,22867000000,2016-07-01,3028500000.0,Coca-Cola Company (The)
618,KO,Consumer Staples,2751000000,13428000000,34294000000,2016-09-30,2878000000.0,Coca-Cola Company (The)
619,KO,Consumer Staples,2675000000,17482000000,44294000000,2016-12-31,2713000000.0,Coca-Cola Company (The)
620,KO,Consumer Staples,2885000000,4069000000,10282000000,2017-03-31,2780000000.0,Coca-Cola Company (The)
621,KO,Consumer Staples,2790000000,8540000000,21821000000,2017-06-30,2837500000.0,Coca-Cola Company (The)
622,KO,Consumer Staples,2608000000,12671000000,32454000000,2017-09-29,2699000000.0,Coca-Cola Company (The)
623,KO,Consumer Staples,2655000000,16465000000,41863000000,2017-12-31,2631500000.0,Coca-Cola Company (The)
624,KO,Consumer Staples,2937000000,3513000000,9118000000,2018-03-30,2796000000.0,Coca-Cola Company (The)
625,KO,Consumer Staples,2881000000,7172000000,18820000000,2018-06-29,2909000000.0,Coca-Cola Company (The)
626,KO,Consumer Staples,2627000000,10567000000,27898000000,2018-09-28,2754000000.0,Coca-Cola Company (The)
627,KO,Consumer Staples,2766000000,13256000000,35410000000,2018-12-31,2696500000.0,Coca-Cola Company (The)
628,KO,Consumer Staples,3178000000,2738000000,7626000000,2019-03-29,2972000000.0,Coca-Cola Company (The)
629,KO,Consumer Staples,3453000000,5990000000,16553000000,2019-06-28,3315500000.0,Coca-Cola Company (The)
630,CAG,Consumer Staples,2040100000,8595900000,11248200000,2008-08-24,2746550000.0,Conagra Brands
631,CAG,Consumer Staples,2275300000,2465000000,3056500000,2008-11-23,2157700000.0,Conagra Brands
632,CAG,Consumer Staples,2149300000,5030200000,6308200000,2009-02-22,2212300000.0,Conagra Brands
633,CAG,Consumer Staples,2025100000,7415800000,9433200000,2009-05-31,2087200000.0,Conagra Brands
634,CAG,Consumer Staples,2013300000,9571100000,12348600000,2009-08-30,2019200000.0,Conagra Brands
635,CAG,Consumer Staples,2192200000,2180100000,2869200000,2009-11-29,2102750000.0,Conagra Brands
636,CAG,Consumer Staples,2021200000,4437600000,5986400000,2010-02-28,2106700000.0,Conagra Brands
637,CAG,Consumer Staples,1606500000,6689500000,3015000000,2010-05-30,1813850000.0,Conagra Brands
638,CAG,Consumer Staples,1769300000,8966300000,9016900000,2010-08-29,1687900000.0,Conagra Brands
639,CAG,Consumer Staples,1974300000,2153000000,12014900000,2010-11-28,1871800000.0,Conagra Brands
640,CAG,Consumer Staples,1932700000,4540500000,2804300000,2011-02-27,1953500000.0,Conagra Brands
641,CAG,Consumer Staples,1803400000,6884500000,5951800000,2011-05-29,1868050000.0,Conagra Brands
642,CAG,Consumer Staples,1815300000,9483500000,9093100000,2011-08-28,1809350000.0,Conagra Brands
643,CAG,Consumer Staples,2032000000,2509300000,12386100000,2011-11-27,1923650000.0,Conagra Brands
644,CAG,Consumer Staples,2002900000,5187000000,3105300000,2012-02-26,2017450000.0,Conagra Brands
645,CAG,Consumer Staples,1869600000,7796400000,6537000000,2012-05-27,1936250000.0,Conagra Brands
646,CAG,Consumer Staples,2065700000,10555100000,9933000000,2012-08-26,1967650000.0,Conagra Brands
647,CAG,Consumer Staples,2249100000,2440600000,13367900000,2012-11-25,2157400000.0,Conagra Brands
648,CAG,Consumer Staples,2648300000,5313200000,3311900000,2013-02-24,2448700000.0,Conagra Brands
649,CAG,Consumer Staples,2394100000,8289700000,7047400000,2013-05-26,2521200000.0,Conagra Brands
650,CAG,Consumer Staples,2549800000,10104400000,10897900000,2013-08-25,2471950000.0,Conagra Brands
651,CAG,Consumer Staples,2776100000,2923700000,13469300000,2013-11-24,2662950000.0,Conagra Brands
652,CAG,Consumer Staples,2498700000,6185000000,3715800000,2014-02-23,2637400000.0,Conagra Brands
653,CAG,Consumer Staples,2292600000,9209200000,7936900000,2014-05-25,2395650000.0,Conagra Brands
654,CAG,Consumer Staples,2210300000,8910800000,11884200000,2014-08-24,2251450000.0,Conagra Brands
655,CAG,Consumer Staples,2532900000,2172200000,11838200000,2014-11-23,2371600000.0,Conagra Brands
656,CAG,Consumer Staples,2379800000,4551300000,2765500000,2015-02-22,2456350000.0,Conagra Brands
657,CAG,Consumer Staples,2201200000,6742500000,3138700000,2015-05-31,2290500000.0,Conagra Brands
658,CAG,Consumer Staples,1827300000,6737800000,8811500000,2015-08-30,2014250000.0,Conagra Brands
659,CAG,Consumer Staples,1975600000,2093800000,9034000000,2015-11-29,1901450000.0,Conagra Brands
660,CAG,Consumer Staples,1835500000,3182500000,2053000000,2016-02-28,1905550000.0,Conagra Brands
661,CAG,Consumer Staples,1582100000,4762000000,4411800000,2016-05-29,1708800000.0,Conagra Brands
662,CAG,Consumer Staples,1637900000,6234900000,6611100000,2016-08-28,1610000000.0,Conagra Brands
663,CAG,Consumer Staples,1113700000,1351000000,8664100000,2016-11-27,1375800000.0,Conagra Brands
664,CAG,Consumer Staples,1046400000,2791900000,1895600000,2017-02-26,1080050000.0,Conagra Brands
665,CAG,Consumer Staples,934200000,4152100000,3984000000,2017-05-28,990300000.0,Conagra Brands
666,CAG,Consumer Staples,1068800000,5484800000,5965200000,2017-08-27,1001500000.0,Conagra Brands
667,CAG,Consumer Staples,1059200000,1285200000,7826900000,2017-11-26,1064000000.0,Conagra Brands
668,CAG,Consumer Staples,1016700000,2800300000,1804200000,2018-02-25,1037950000.0,Conagra Brands
669,CAG,Consumer Staples,997100000,4196000000,3977600000,2018-05-27,1006900000.0,Conagra Brands
670,CAG,Consumer Staples,1108500000,5586800000,5972100000,2018-08-26,1052800000.0,Conagra Brands
671,STZ,Consumer Staples,1879900000,2424600000,4723000000,2010-02-28,1494200000.0,Constellation Brands
672,STZ,Consumer Staples,1722400000,1090100000,2094500000,2010-08-31,1801150000.0,Constellation Brands
673,STZ,Consumer Staples,1866600000,1733700000,3320000000,2010-11-30,1794500000.0,Constellation Brands
674,STZ,Consumer Staples,1369300000,2220000000,4213000000,2011-02-28,1617950000.0,Constellation Brands
675,STZ,Consumer Staples,1309000000,517500000,976200000,2011-05-31,1339150000.0,Constellation Brands
676,STZ,Consumer Staples,1259200000,1066100000,2033100000,2011-08-31,1284100000.0,Constellation Brands
677,STZ,Consumer Staples,1463500000,1680600000,3224500000,2011-11-30,1361350000.0,Constellation Brands
678,STZ,Consumer Staples,1374500000,2141900000,4096700000,2012-02-29,1419000000.0,Constellation Brands
679,STZ,Consumer Staples,1325200000,384300000,710700000,2012-05-31,1349850000.0,Constellation Brands
680,STZ,Consumer Staples,1364900000,791500000,1481100000,2012-08-31,1345050000.0,Constellation Brands
681,STZ,Consumer Staples,1596300000,1209300000,2270100000,2012-11-30,1480600000.0,Constellation Brands
682,STZ,Consumer Staples,1480900000,1592200000,2979100000,2013-02-28,1538600000.0,Constellation Brands
683,STZ,Consumer Staples,1443800000,384200000,725300000,2013-05-31,1462350000.0,Constellation Brands
684,STZ,Consumer Staples,1643000000,797600000,1523000000,2013-08-31,1543400000.0,Constellation Brands
685,STZ,Consumer Staples,1824000000,1253700000,2383400000,2013-11-30,1733500000.0,Constellation Brands
686,STZ,Consumer Staples,1743800000,1687800000,3171400000,2014-02-28,1783900000.0,Constellation Brands
687,STZ,Consumer Staples,1781500000,417300000,766200000,2014-05-31,1762650000.0,Constellation Brands
688,STZ,Consumer Staples,1778900000,1300100000,2379500000,2014-08-31,1780200000.0,Constellation Brands
689,STZ,Consumer Staples,1927200000,2133700000,3973000000,2014-11-30,1853050000.0,Constellation Brands
690,STZ,Consumer Staples,1827200000,2876000000,5411000000,2015-02-28,1877200000.0,Constellation Brands
691,STZ,Consumer Staples,1783700000,855900000,1687100000,2015-05-31,1805450000.0,Constellation Brands
692,STZ,Consumer Staples,1777100000,1788000000,3457100000,2015-08-31,1780400000.0,Constellation Brands
693,STZ,Consumer Staples,1884600000,2690800000,5165700000,2015-11-30,1830850000.0,Constellation Brands
694,STZ,Consumer Staples,1851600000,3449400000,6672100000,2016-02-29,1868100000.0,Constellation Brands
695,STZ,Consumer Staples,1918800000,894200000,1798000000,2016-05-31,1885200000.0,Constellation Brands
696,STZ,Consumer Staples,1855200000,1852000000,3710900000,2016-08-31,1887000000.0,Constellation Brands
697,STZ,Consumer Staples,2123100000,2759000000,5523300000,2016-11-30,1989150000.0,Constellation Brands
698,STZ,Consumer Staples,1955100000,3606100000,7223800000,2017-02-28,2039100000.0,Constellation Brands
699,STZ,Consumer Staples,1936900000,990500000,2053000000,2017-05-31,1946000000.0,Constellation Brands
700,STZ,Consumer Staples,1929700000,2042700000,4275800000,2017-08-31,1933300000.0,Constellation Brands
701,STZ,Consumer Staples,2167600000,2961800000,6268500000,2017-11-30,2048650000.0,Constellation Brands
702,STZ,Consumer Staples,2084000000,3802100000,8061600000,2018-02-28,2125800000.0,Constellation Brands
703,STZ,Consumer Staples,2068400000,940200000,2115300000,2018-05-31,2076200000.0,Constellation Brands
704,STZ,Consumer Staples,1941900000,1959400000,4412500000,2018-08-31,2005150000.0,Constellation Brands
705,STZ,Consumer Staples,2198000000,2851000000,6391400000,2018-11-30,2069950000.0,Constellation Brands
706,STZ,Consumer Staples,2130400000,3767800000,8326800000,2019-02-28,2164200000.0,Constellation Brands
707,CPRT,Industrials,8016000,106029000,127730000,2011-07-31,1069208000.0,Copart
708,CPRT,Industrials,7247000,24429000,31696000,2012-01-31,7631500.0,Copart
709,CPRT,Industrials,7458000,46610000,58830000,2012-04-30,7352500.0,Copart
710,CPRT,Industrials,8494000,78046000,98668000,2012-07-31,7976000.0,Copart
711,CPRT,Industrials,7587000,104673000,130745000,2012-10-31,8040500.0,Copart
712,CPRT,Industrials,11043000,28206000,33087000,2013-01-31,9315000.0,Copart
713,CPRT,Industrials,10524000,55208000,66725000,2013-04-30,10783500.0,Copart
714,CPRT,Industrials,10736000,90060000,107312000,2013-07-31,10630000.0,Copart
715,CPRT,Industrials,9205000,125202000,148636000,2013-10-31,9970500.0,Copart
716,CPRT,Industrials,9850000,34194000,39979000,2014-01-31,9527500.0,Copart
717,CPRT,Industrials,9826000,67799000,78212000,2014-04-30,9838000.0,Copart
718,CPRT,Industrials,7259000,104057000,118793000,2014-07-31,8542500.0,Copart
719,CPRT,Industrials,7592000,136971000,166919000,2014-10-31,7425500.0,Copart
720,CPRT,Industrials,8015000,36311000,43687000,2015-01-31,7803500.0,Copart
721,CPRT,Industrials,8107000,78515000,92952000,2015-04-30,8061000.0,Copart
722,CPRT,Industrials,8613000,124146000,146613000,2015-07-31,8360000.0,Copart
723,CPRT,Industrials,9075000,167236000,196719000,2015-10-31,8844000.0,Copart
724,CPRT,Industrials,9458000,46091000,53520000,2016-01-31,9266500.0,Copart
725,CPRT,Industrials,11439000,89733000,104222000,2016-04-30,10448500.0,Copart
726,CPRT,Industrials,10388000,135996000,158899000,2016-07-31,10913500.0,Copart
727,CPRT,Industrials,8918000,174493000,205076000,2016-10-31,9653000.0,Copart
728,CPRT,Industrials,9136000,37073000,43789000,2017-01-31,9027000.0,Copart
729,CPRT,Industrials,9239000,69191000,81516000,2017-04-30,9187500.0,Copart
730,CPRT,Industrials,10163000,103694000,122094000,2017-07-31,9701000.0,Copart
731,CPRT,Industrials,10138000,136412000,160716000,2017-10-31,10150500.0,Copart
732,CPRT,Industrials,13025000,32068000,37871000,2018-01-31,11581500.0,Copart
733,CPRT,Industrials,17034000,66195000,77160000,2018-04-30,15029500.0,Copart
734,CPRT,Industrials,16734000,103939000,120899000,2018-07-31,16884000.0,Copart
735,CPRT,Industrials,19734000,140959000,164070000,2018-10-31,18234000.0,Copart
736,CPRT,Industrials,28315000,33087000,38913000,2019-01-31,24024500.0,Copart
737,CPRT,Industrials,22309000,66773000,78412000,2019-04-30,25312000.0,Copart
738,CPRT,Industrials,20941000,101558000,119928000,2019-07-31,21625000.0,Copart
739,CPRT,Industrials,19482000,137552000,161729000,2019-10-31,20211500.0,Copart
740,CPRT,Industrials,18515000,38297000,45043000,2020-01-31,18998500.0,Copart
741,CPRT,Industrials,19809000,88610000,102195000,2020-04-30,19162000.0,Copart
742,CPRT,Industrials,20080000,146148000,169631000,2020-07-31,19944500.0,Copart
743,DECK,Consumer Discretionary,85356000,384127000,689445000,2009-12-31,52718000.0,Deckers Brands
744,DECK,Consumer Discretionary,120460000,137076000,236774000,2010-06-30,102908000.0,Deckers Brands
745,DECK,Consumer Discretionary,197313000,267539000,465188000,2010-09-30,158886500.0,Deckers Brands
746,DECK,Consumer Discretionary,124995000,442087000,813177000,2010-12-31,161154000.0,Deckers Brands
747,DECK,Consumer Discretionary,107118000,78020000,155927000,2011-03-31,116056500.0,Deckers Brands
748,DECK,Consumer Discretionary,210044000,154336000,292986000,2011-06-30,158581000.0,Deckers Brands
749,DECK,Consumer Discretionary,356873000,301262000,570865000,2011-09-30,283458500.0,Deckers Brands
750,DECK,Consumer Discretionary,253270000,498051000,1000989000,2011-12-31,305071500.0,Deckers Brands
751,DECK,Consumer Discretionary,208453000,102373000,204851000,2012-03-31,230861500.0,Deckers Brands
752,DECK,Consumer Discretionary,346257000,190683000,359073000,2012-06-30,277355000.0,Deckers Brands
753,DECK,Consumer Discretionary,486168000,402188000,773431000,2012-09-30,416212500.0,Deckers Brands
754,DECK,Consumer Discretionary,300173000,698288000,1377283000,2012-12-31,393170500.0,Deckers Brands
755,DECK,Consumer Discretionary,257096000,133018000,246306000,2013-03-31,278634500.0,Deckers Brands
756,DECK,Consumer Discretionary,362060000,233875000,420742000,2013-06-30,309578000.0,Deckers Brands
757,DECK,Consumer Discretionary,444595000,450974000,797134000,2013-09-30,403327500.0,Deckers Brands
758,DECK,Consumer Discretionary,260791000,782244000,1414398000,2013-12-31,352693000.0,Deckers Brands
759,DECK,Consumer Discretionary,211519000,140201000,263760000,2014-03-31,236155000.0,Deckers Brands
760,DECK,Consumer Discretionary,355979000,240454000,433845000,2014-06-30,283749000.0,Deckers Brands
761,DECK,Consumer Discretionary,481651000,460287000,820570000,2014-09-30,418815000.0,Deckers Brands
762,DECK,Consumer Discretionary,293905000,820135000,1556618000,2014-12-31,387778000.0,Deckers Brands
763,DECK,Consumer Discretionary,238911000,150456000,294716000,2015-03-31,266408000.0,Deckers Brands
764,DECK,Consumer Discretionary,373622000,124697000,211469000,2015-06-30,306266500.0,Deckers Brands
765,DECK,Consumer Discretionary,595006000,381097000,691742000,2015-09-30,484314000.0,Deckers Brands
766,DECK,Consumer Discretionary,370608000,750636000,1476420000,2015-12-31,482807000.0,Deckers Brands
767,DECK,Consumer Discretionary,299911000,938949000,1817057000,2016-03-31,335259500.0,Deckers Brands
768,DECK,Consumer Discretionary,469163000,127209000,213805000,2016-06-30,384537000.0,Deckers Brands
769,DECK,Consumer Discretionary,578027000,399951000,700660000,2016-09-30,523595000.0,Deckers Brands
770,DECK,Consumer Discretionary,373502000,804836000,1496562000,2016-12-31,475764500.0,Deckers Brands
771,DECK,Consumer Discretionary,298851000,1028529000,1875197000,2017-03-31,336176500.0,Deckers Brands
772,DECK,Consumer Discretionary,441648000,98141000,174393000,2017-06-30,370249500.0,Deckers Brands
773,DECK,Consumer Discretionary,555560000,367660000,660337000,2017-09-30,498604000.0,Deckers Brands
774,DECK,Consumer Discretionary,396309000,744371000,1420682000,2017-12-31,475934500.0,Deckers Brands
775,DECK,Consumer Discretionary,299602000,954912000,1790147000,2018-03-31,347955500.0,Deckers Brands
776,DECK,Consumer Discretionary,435564000,119092000,209717000,2018-06-30,367583000.0,Deckers Brands
777,DECK,Consumer Discretionary,514927000,376435000,692177000,2018-09-30,475245500.0,Deckers Brands
778,DECK,Consumer Discretionary,342043000,763442000,1502655000,2018-12-31,428485000.0,Deckers Brands
779,DECK,Consumer Discretionary,278842000,971697000,1903339000,2019-03-31,310442500.0,Deckers Brands
780,DE,Industrials,3474200000,16252800000,25803500000,2008-07-31,1876521000.0,Deere & Company
781,DE,Industrials,3041800000,14292300000,4560200000,2008-10-31,3258000000.0,Deere & Company
782,DE,Industrials,3836600000,19574800000,10747100000,2009-01-31,3439200000.0,Deere & Company
783,DE,Industrials,3551000000,3542500000,16029800000,2009-04-30,3693800000.0,Deere & Company
784,DE,Industrials,3020000000,8298900000,20756100000,2009-07-31,3285500000.0,Deere & Company
785,DE,Industrials,2397300000,12356500000,4237300000,2009-10-31,2708650000.0,Deere & Company
786,DE,Industrials,2752500000,16255200000,10785500000,2010-01-31,2574900000.0,Deere & Company
787,DE,Industrials,3002900000,3205500000,17009500000,2010-04-30,2877700000.0,Deere & Company
788,DE,Industrials,3175400000,7970700000,23573200000,2010-07-31,3089150000.0,Deere & Company
789,DE,Industrials,3063000000,12490300000,5513800000,2010-10-31,3119200000.0,Deere & Company
790,DE,Industrials,4178400000,17398800000,13841400000,2011-01-31,3620700000.0,Deere & Company
791,DE,Industrials,4687000000,4094100000,21563000000,2011-04-30,4432700000.0,Deere & Company
792,DE,Industrials,4687700000,10201000000,29466100000,2011-07-31,4687350000.0,Deere & Company
793,DE,Industrials,4370600000,15993200000,6119000000,2011-10-31,4529150000.0,Deere & Company
794,DE,Industrials,5677700000,21919400000,15523600000,2012-01-31,5024150000.0,Deere & Company
795,DE,Industrials,6112400000,4576000000,24453900000,2012-04-30,5895050000.0,Deere & Company
796,DE,Industrials,5867500000,11410400000,33500900000,2012-07-31,5989950000.0,Deere & Company
797,DE,Industrials,5170000000,18166400000,6792800000,2012-10-31,5518750000.0,Deere & Company
798,DE,Industrials,6242700000,25007800000,17057900000,2013-01-31,5706350000.0,Deere & Company
799,DE,Industrials,6173000000,5014800000,26373500000,2013-04-30,6207850000.0,Deere & Company
800,DE,Industrials,5594300000,12497000000,34997900000,2013-07-31,5883650000.0,Deere & Company
801,DE,Industrials,4934700000,19334900000,6948500000,2013-10-31,5264500000.0,Deere & Company
802,DE,Industrials,5554600000,25667300000,16194800000,2014-01-31,5244650000.0,Deere & Company
803,DE,Industrials,5849600000,5195500000,24917800000,2014-04-30,5702100000.0,Deere & Company
804,DE,Industrials,5439000000,12067300000,32960600000,2014-07-31,5644300000.0,Deere & Company
805,DE,Industrials,4209700000,18678700000,5605100000,2014-10-31,4824350000.0,Deere & Company
806,DE,Industrials,4527100000,24775800000,13003600000,2015-01-31,4368400000.0,Deere & Company
807,DE,Industrials,4624200000,4420600000,19843100000,2015-04-30,4575650000.0,Deere & Company
808,DE,Industrials,4319000000,10114800000,25775200000,2015-07-31,4471600000.0,Deere & Company
809,DE,Industrials,3817000000,15472800000,25775200000,2015-10-31,4068000000.0,Deere & Company
810,DE,Industrials,4249500000,20143200000,4769200000,2016-01-31,4033250000.0,Deere & Company
811,DE,Industrials,4061000000,20143200000,11875800000,2016-04-30,4155250000.0,Deere & Company
812,DE,Industrials,4061000000,3840100000,11875800000,2016-05-01,4061000000.0,Deere & Company
813,DE,Industrials,3851300000,9371100000,17737100000,2016-07-31,3956150000.0,Deere & Company
814,DE,Industrials,3340500000,9371100000,23387300000,2016-10-30,3595900000.0,Deere & Company
815,DE,Industrials,3340500000,13865300000,23387300000,2016-10-31,3340500000.0,Deere & Company
816,DE,Industrials,3959600000,18248900000,4697800000,2017-01-29,3650050000.0,Deere & Company
817,DE,Industrials,4114800000,18248900000,11957700000,2017-04-30,4037200000.0,Deere & Company
818,DE,Industrials,4252900000,3796800000,18790700000,2017-07-30,4183850000.0,Deere & Company
819,DE,Industrials,3904100000,9241500000,25885100000,2017-10-29,4078500000.0,Deere & Company
820,DE,Industrials,6614200000,14506500000,5973900000,2018-01-28,5259150000.0,Deere & Company
821,DE,Industrials,6888900000,19933500000,15721000000,2018-04-29,6751550000.0,Deere & Company
822,DE,Industrials,6239300000,4704500000,25007400000,2018-07-29,6564100000.0,Deere & Company
823,DELL,Information Technology,1643000000,40084000000,46130000000,2016-01-29,3941150000.0,Dell Technologies
824,DELL,Information Technology,1655000000,9456000000,10660000000,2016-04-29,1649000000.0,Dell Technologies
825,DELL,Information Technology,1446000000,19027000000,21462000000,2016-07-29,1550500000.0,Dell Technologies
826,DELL,Information Technology,3504000000,28355000000,32100000000,2016-10-28,2475000000.0,Dell Technologies
827,DELL,Information Technology,2538000000,37563000000,42742000000,2017-02-03,3021000000.0,Dell Technologies
828,DELL,Information Technology,2466000000,8887000000,10322000000,2017-05-05,2502000000.0,Dell Technologies
829,DELL,Information Technology,2594000000,18294000000,21144000000,2017-08-04,2530000000.0,Dell Technologies
830,DELL,Information Technology,2582000000,28856000000,33510000000,2017-11-03,2588000000.0,Dell Technologies
831,DELL,Information Technology,2678000000,42169000000,48706000000,2018-02-02,2630000000.0,Dell Technologies
832,DELL,Information Technology,2933000000,11459000000,12968000000,2018-05-04,2805500000.0,Dell Technologies
833,DELL,Information Technology,3642000000,23837000000,27323000000,2018-08-03,3287500000.0,Dell Technologies
834,DELL,Information Technology,3793000000,36206000000,42003000000,2018-11-02,3717500000.0,Dell Technologies
835,DELL,Information Technology,3649000000,50215000000,58801000000,2019-02-01,3721000000.0,Dell Technologies
836,DXCM,Health Care,8112000,18216000,18036000,2010-12-31,1828556000.0,Dexcom
837,DXCM,Health Care,6258000,11458000,15807000,2011-06-30,7185000.0,Dexcom
838,DXCM,Health Care,6455000,18440000,26583000,2011-09-30,6356500.0,Dexcom
839,DXCM,Health Care,8171000,26104000,40175000,2011-12-31,7313000.0,Dexcom
840,DXCM,Health Care,8044000,8352000,13139000,2012-03-31,8107500.0,Dexcom
841,DXCM,Health Care,7378000,16703000,28318000,2012-06-30,7711000.0,Dexcom
842,DXCM,Health Care,7141000,25933000,44974000,2012-09-30,7259500.0,Dexcom
843,DXCM,Health Care,7400000,36628000,65910000,2012-12-31,7270500.0,Dexcom
844,DXCM,Health Care,7500000,9587000,18618000,2013-03-31,7450000.0,Dexcom
845,DXCM,Health Care,7300000,20476000,40142000,2013-06-30,7400000.0,Dexcom
846,DXCM,Health Care,10000000,33867000,61223000,2013-09-30,8650000.0,Dexcom
847,DXCM,Health Care,9000000,48300000,93000000,2013-12-31,9500000.0,Dexcom
848,DXCM,Health Care,8900000,12400000,27800000,2014-03-31,8950000.0,Dexcom
849,DXCM,Health Care,11600000,26100000,63300000,2014-06-30,10250000.0,Dexcom
850,DXCM,Health Care,14300000,40900000,105800000,2014-09-30,12950000.0,Dexcom
851,DXCM,Health Care,16000000,58100000,157100000,2014-12-31,15150000.0,Dexcom
852,DXCM,Health Care,18400000,16900000,46700000,2015-03-31,17200000.0,Dexcom
853,DXCM,Health Care,22400000,35600000,104900000,2015-06-30,20400000.0,Dexcom
854,DXCM,Health Care,30600000,57400000,172800000,2015-09-30,26500000.0,Dexcom
855,DXCM,Health Care,35200000,82300000,257100000,2015-12-31,32900000.0,Dexcom
856,DXCM,Health Care,46100000,26300000,72800000,2016-03-31,40650000.0,Dexcom
857,DXCM,Health Care,42900000,53500000,165700000,2016-06-30,44500000.0,Dexcom
858,DXCM,Health Care,44700000,84000000,269900000,2016-09-30,43800000.0,Dexcom
859,DXCM,Health Care,45400000,123600000,400700000,2016-12-31,45050000.0,Dexcom
860,DXCM,Health Care,46500000,41100000,116200000,2017-03-31,45950000.0,Dexcom
861,DXCM,Health Care,42800000,92900000,253500000,2017-06-30,44650000.0,Dexcom
862,DXCM,Health Care,43300000,140400000,402100000,2017-09-30,43050000.0,Dexcom
863,DXCM,Health Care,45200000,194900000,573300000,2017-12-31,44250000.0,Dexcom
864,DXCM,Health Care,51600000,48200000,718500000,2018-03-31,48400000.0,Dexcom
865,DG,Consumer Staples,1765433000,8106509000,11796380000,2011-01-28,908516500.0,Dollar General
866,DG,Consumer Staples,1767121000,2111558000,3111314000,2011-04-29,1766277000.0,Dollar General
867,DG,Consumer Staples,1973863000,4289734000,6325469000,2011-07-29,1870492000.0,Dollar General
868,DG,Consumer Staples,2089722000,6502493000,9548896000,2011-10-28,2031792500.0,Dollar General
869,DG,Consumer Staples,2009206000,8858444000,13035000000,2012-02-03,2049464000.0,Dollar General
870,DG,Consumer Staples,2000864000,2364300000,3451697000,2012-05-04,2005035000.0,Dollar General
871,DG,Consumer Staples,2147837000,4791152000,7026891000,2012-08-03,2074350500.0,Dollar General
872,DG,Consumer Staples,2330436000,7270574000,10622115000,2012-11-02,2239136500.0,Dollar General
873,DG,Consumer Staples,2397175000,10109278000,14807188000,2013-02-01,2363805500.0,Dollar General
874,DG,Consumer Staples,2414411000,2672949000,3901205000,2013-05-03,2405793000.0,Dollar General
875,DG,Consumer Staples,2533766000,5358381000,7849860000,2013-08-02,2474088500.0,Dollar General
876,DG,Consumer Staples,2591552000,8096905000,11814507000,2013-11-01,2562659000.0,Dollar General
877,DG,Consumer Staples,2552993000,10936727000,16022128000,2014-01-31,2572272500.0,Dollar General
878,DG,Consumer Staples,2605356000,2938585000,4233733000,2014-05-02,2579174500.0,Dollar General
879,DG,Consumer Staples,2788872000,5955946000,8628384000,2014-08-01,2697114000.0,Dollar General
880,DG,Consumer Staples,2788996000,9009291000,13010222000,2014-10-31,2788934000.0,Dollar General
881,DG,Consumer Staples,2782521000,12068425000,17504167000,2015-01-30,2785758500.0,Dollar General
882,DG,Consumer Staples,2839198000,3164335000,4522081000,2015-05-01,2810859500.0,Dollar General
883,DG,Consumer Staples,3029731000,6432800000,9246120000,2015-07-31,2934464500.0,Dollar General
884,DG,Consumer Staples,3101908000,9733461000,13970529000,2015-10-30,3065819500.0,Dollar General
885,DG,Consumer Staples,3074153000,13107081000,18909588000,2016-01-29,3088030500.0,Dollar General
886,DG,Consumer Staples,3072063000,3419967000,4918672000,2016-04-29,3073108000.0,Dollar General
887,DG,Consumer Staples,3270685000,6927716000,10014576000,2016-07-29,3171374000.0,Dollar General
888,DG,Consumer Staples,3488247000,10457802000,15081624000,2016-10-28,3379466000.0,Dollar General
889,DG,Consumer Staples,3258785000,14062471000,20368562000,2017-02-03,3373516000.0,Dollar General
890,DG,Consumer Staples,3300082000,3652818000,5265432000,2017-05-05,3279433500.0,Dollar General
891,DG,Consumer Staples,3463004000,7362942000,10657323000,2017-08-04,3381543000.0,Dollar General
892,DG,Consumer Staples,3597195000,11095461000,15977352000,2017-11-03,3530099500.0,Dollar General
893,DG,Consumer Staples,3609025000,15203960000,21986598000,2018-02-02,3603110000.0,Dollar General
894,DG,Consumer Staples,3594529000,3910642000,5609625000,2018-05-04,3601777000.0,Dollar General
895,DG,Consumer Staples,3896432000,7948425000,11437930000,2018-08-03,3745480500.0,Dollar General
896,DG,Consumer Staples,3979105000,12085575000,17341536000,2018-11-02,3937768500.0,Dollar General
897,DG,Consumer Staples,4097004000,16249608000,23470967000,2019-02-01,4038054500.0,Dollar General
898,EMN,Materials,637000000,5638000000,6830000000,2008-12-31,2367002000.0,Eastman Chemical Company
899,EMN,Materials,443000000,2903000000,3561000000,2009-06-30,540000000.0,Eastman Chemical Company
900,EMN,Materials,495000000,4400000000,5380000000,2009-09-30,469000000.0,Eastman Chemical Company
901,EMN,Materials,531000000,5600000000,6726000000,2009-12-31,513000000.0,Eastman Chemical Company
902,EMN,Materials,588000000,950000000,1129000000,2010-03-31,559500000.0,Eastman Chemical Company
903,EMN,Materials,635000000,1943000000,2382000000,2010-06-30,611500000.0,Eastman Chemical Company
904,EMN,Materials,652000000,2952000000,3719000000,2010-09-30,643500000.0,Eastman Chemical Company
905,EMN,Materials,619000000,3994000000,5047000000,2010-12-31,635500000.0,Eastman Chemical Company
906,EMN,Materials,675000000,1243000000,1564000000,2011-03-31,647000000.0,Eastman Chemical Company
907,EMN,Materials,748000000,2563000000,3288000000,2011-06-30,711500000.0,Eastman Chemical Company
